Price,Close,High,Low,Open,Volume,Daily Return,MA20,MA50,Volatility
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,
Date,,,,,,,,,
2020-04-13,66.02427673339844,66.13301133720609,64.23140932290158,64.83064420547504,131022800,0.019627447863873604,60.458065795898435,67.89750961303712,0.05186381956809352
2020-04-14,69.35871124267578,69.64866527052683,67.1840781553046,67.65525160710325,194994800,0.05050315844793829,60.999790573120116,67.79251235961914,0.04313125662566714
2020-04-15,68.72565460205078,69.18474234820361,67.80747910974512,68.23515430833677,131154400,-0.009127283787180418,61.38119659423828,67.67895217895507,0.04252096417267129
2020-04-16,69.27172088623047,69.63657830758835,68.22306550095219,69.43844332553729,157125200,0.007945595969098163,61.86468944549561,67.52718658447266,0.04188122819651961
2020-04-17,68.331787109375,69.33454028123167,66.89652897721241,68.78846350317025,215250000,-0.013568794954570085,62.32401943206787,67.3440869140625,0.042020772225481305
2020-04-20,66.91345977783203,68.06118282102301,66.89413295001411,67.15992291899424,130015200,-0.020756479400615202,62.900176429748534,67.1144937133789,0.03918166239402654
2020-04-21,64.84515380859375,66.99079338426836,64.13477293897611,66.75641592219942,180991600,-0.03091016330803298,63.43175449371338,66.86484634399415,0.03964683436350238
2020-04-22,66.7129135131836,67.14783719048366,65.77057396314187,66.11125999851906,116862400,0.028803381515648763,63.784770011901855,66.64520874023438,0.03384537533792689
2020-04-23,66.45438385009766,68.07811050746528,66.41572281375096,66.65734876053877,124814400,-0.0038752566702824343,64.14128971099854,66.429775390625,0.03381773299250022
2020-04-24,68.37288665771484,68.3825537591584,66.93037962499518,66.9787077583751,126161200,0.028869469498728373,64.43764400482178,66.21603317260742,0.03249370600883674
2020-04-27,68.42121124267578,68.75223755503086,67.64317552817161,68.09017755648323,117087600,0.0007067799433839728,64.86568431854248,66.01451736450196,0.030637386728520743
2020-04-28,67.31214141845703,69.06392923095741,67.22032976851494,68.88270980207805,112004800,-0.016209444470152823,65.15285625457764,65.79043350219726,0.030626698825069906
2020-04-29,69.52302551269531,69.99178036647727,68.59518290617446,68.79814778505363,137280800,0.032845249722393444,65.55685462951661,65.63932083129883,0.031198305328763012
2020-04-30,70.98967742919922,71.16606696831562,69.67282086621682,70.06183497622997,183064000,0.021095916147033655,66.19583339691162,65.49521484375,0.02802032511131878
2020-05-01,69.8468246459961,72.24616888644995,69.0687886861115,69.16543760450267,240616800,-0.01609885865931615,66.72910289764404,65.34429595947266,0.028582655294174763
2020-05-04,70.8350601196289,70.9631215704607,69.18233960605242,69.87097499683554,133568000,0.014148609885151986,67.3543104171753,65.2481771850586,0.02807815766490974
2020-05-05,71.89820098876953,72.72939466051092,71.1491592367676,71.2941362490643,147751200,0.015008681680302782,67.77824249267579,65.24518081665039,0.021515806872853555
2020-05-06,72.64000701904297,73.27064717863384,72.21474300795924,72.59892736503848,142333600,0.010317449116554522,68.27599220275879,65.30582916259766,0.02109972955260744
2020-05-07,73.39144897460938,73.73697961793019,72.96377378346223,73.26580616038919,115215200,0.01034473957814197,68.73109397888183,65.35942153930664,0.020686989659199132
2020-05-08,75.13829040527344,75.19159229593362,73.72337622769179,74.05045567520663,133838400,0.023801702447221018,69.250341796875,65.54039688110352,0.02103223080412205
2020-05-11,76.32064056396484,76.8148865401455,74.43811985212862,74.6464845389423,145946400,0.015735654249174003,69.76515998840333,65.74579284667969,0.02093358522584731
2020-05-12,75.44842529296875,77.45450365262057,75.32728527754581,77.00385895047138,162301200,-0.01142830123739702,70.06964569091797,65.81075637817383,0.018695225995030203
2020-05-13,74.53743743896484,76.54836579208815,73.46171369194431,75.62769739388037,200622400,-0.012074312359290573,70.36023483276367,65.9033610534668,0.01881851802519517
2020-05-14,74.9953384399414,75.0559084279637,73.05467365769209,73.77667057668484,158929200,0.006143235087086474,70.64641571044922,65.94027130126953,0.018804123984743477
2020-05-15,74.55197143554688,74.59800522378177,72.73487156458532,72.7687943111998,166348400,-0.005911927509329007,70.95742492675781,66.01576965332032,0.018499984273683632
2020-05-18,76.30851745605469,76.6816307787651,75.18434194281018,75.87484151863012,135178400,0.023561362452050094,71.42717781066895,66.1451969909668,0.01795830924637272
2020-05-19,75.86756134033203,77.17102150533867,75.83606375790906,76.32546668705436,101729600,-0.00577859628810895,71.97829818725586,66.37627700805665,0.015952118042346426
2020-05-20,77.34304809570312,77.41330397310716,76.68646396339064,76.72522965116472,111504800,0.019448190100011864,72.50980491638184,66.54422760009766,0.015438913415790005
2020-05-21,76.76641082763672,77.7452239875939,76.5289737926269,77.20493698671349,102688800,-0.007455579813105961,73.0254062652588,66.74853546142577,0.015598086443016886
2020-05-22,77.26066589355469,77.34304019898961,76.4029926993938,76.5047461498377,81803200,0.006438428742327362,73.46979522705078,67.09417297363281,0.014753141662491137
2020-05-26,76.73735046386719,78.5568683167511,76.68162339962899,78.37758347481825,125522000,-0.006773374570813173,73.88560218811035,67.28562484741211,0.01499344049728976
2020-05-27,77.07168579101562,77.21705526702166,75.85544287582236,76.59440129810365,112945200,0.004356878692415522,74.37357940673829,67.65657424926758,0.014077598659362844
2020-05-28,77.10562896728516,78.36306306810644,76.47085639414468,76.74705181731085,133560800,0.0004404104558133337,74.75270957946778,67.97673614501953,0.012733240532197612
2020-05-29,77.03050231933594,77.80821903420895,76.67435043039059,77.34788852176631,153532400,-0.00097433415634407,75.05475082397462,68.32530891418457,0.012235785055361935
2020-06-01,77.97782135009766,78.09896135300481,76.8536385740957,76.98447184749915,80791200,0.012297972909932842,75.46130065917968,68.70196159362793,0.011378461603284684
2020-06-02,78.33881378173828,78.36304326033381,77.27035810172477,77.71130947324757,87642800,0.004629424436210838,75.83648834228515,69.16093147277832,0.01119895387406971
2020-06-03,78.77007293701172,79.03173947926652,78.08684155798949,78.65862620653965,104491200,0.005505050873950923,76.18008193969726,69.65206108093261,0.01095565775108698
2020-06-04,78.09169006347656,78.89121109253435,77.71857679947686,78.59321142956854,87560400,-0.008612190496225969,76.45266609191894,70.02084281921387,0.011252227468428513
2020-06-05,80.31581115722656,80.3763811505578,78.31215843959637,78.34123085338769,137250400,0.02848089331838155,76.7988842010498,70.44067924499512,0.012480907783548309
2020-06-08,80.79067993164062,80.82460267780965,79.30308470158906,80.01296326734492,95654400,0.005912519186097143,77.08150367736816,70.80757682800294,0.011644744112257372
2020-06-09,83.34190368652344,83.734396145206,80.43939371025141,80.47089129660488,147712400,0.03157819388376826,77.4325668334961,71.27720680236817,0.012970171228226106
2020-06-10,85.48604583740234,85.9536443071339,83.85065638214942,84.28918244457279,166651600,0.025727059930665153,77.93444786071777,71.75555366516113,0.013228628259381467
2020-06-11,81.38184356689453,85.05480894028344,81.28009011611704,84.63081897651477,201662400,-0.04801020131769995,78.27666816711425,72.1543293762207,0.017585466770475344
2020-06-12,82.08447265625,84.26499296476219,80.97483335252352,83.5187737124544,200146000,0.008633732765932267,78.6311248779297,72.63181678771973,0.01760614678064007
2020-06-15,83.09961700439453,83.75135081292053,80.5774812512651,80.73981210877636,138808800,0.012367069133716768,79.05850715637207,73.11018043518067,0.01750179181452368
2020-06-16,85.30193328857422,85.57329308072946,83.51875616005826,85.15172088189794,165428800,0.026502123157357227,79.50817794799805,73.64960090637207,0.017672256292665327
2020-06-17,85.18321990966797,86.10630607045023,85.06207991592963,86.04573607358105,114406400,-0.0013916845061957561,79.97396087646484,74.08487411499023,0.017548613219302456
2020-06-18,85.21714782714844,85.6338697266432,84.60902265567091,85.13961645194037,96820400,0.0003982934375625913,80.3676658630371,74.53551681518555,0.017292818228178637
2020-06-19,84.73016357421875,86.38735791979117,83.62294217777347,85.92218445110363,264476000,-0.005714627458753618,80.7658535003662,74.94433181762696,0.017231078235996688
2020-06-22,86.94701385498047,87.08995815364833,85.07661214341427,85.12264593038505,135445200,0.026163649251306875,81.2501708984375,75.38820541381835,0.01786518784236685
2020-06-23,88.8028793334961,90.22021867227018,87.77076426941889,88.18991128978877,212155600,0.02134478685617691,81.85344734191895,75.84377746582031,0.01790712957607745
2020-06-24,87.23531341552734,89.35041992465683,86.86220024275121,88.43217689431303,192623200,-0.01765219697530085,82.36162872314453,76.20130950927734,0.018764988461876013
2020-06-25,88.3934326171875,88.43219830369976,86.63205971274161,87.39039728120305,137522400,0.013275807196836631,82.92601890563965,76.59466506958007,0.018770601046016713
2020-06-26,85.67747497558594,88.50972868089589,85.52968033530838,88.28925300034977,205256800,-0.030725785402675565,83.35836753845214,76.92278015136719,0.02053384087830155
2020-06-29,87.65205383300781,87.74654657742667,85.10811395697272,85.58540582946648,130646000,0.0230466509194458,83.84207916259766,77.30918548583985,0.020858251659906724
2020-06-30,88.38371276855469,88.66960869638378,87.22077209809864,87.24015123862776,140223200,0.008347310799365903,84.34432411193848,77.73859054565429,0.020861276846217136
2020-07-01,88.216552734375,89.00396260480164,88.16810117862731,88.46125786012283,110737200,-0.0018912990747222969,84.81664810180663,78.20601852416992,0.020940750470634532
2020-07-02,88.216552734375,89.75745712558465,88.10268825115901,89.12268481304834,114041600,0.0,85.32289123535156,78.63609130859375,0.02071418632755591
2020-07-06,90.57637023925781,91.04396881704737,89.61209327585406,89.64359085564888,118655600,0.026750280210884547,85.83591918945312,79.11853103637695,0.02062013944176866
2020-07-07,90.29533386230469,91.7320524889195,90.18388713248098,90.95433575857336,112424400,-0.0031027560081151595,86.31115188598633,79.55697998046875,0.020725783904513167
2020-07-08,92.39832305908203,92.42982064230873,91.18449788463136,91.27172253001288,117092000,0.02329012039519429,86.76397285461425,80.03652221679687,0.0202604951535242
2020-07-09,92.79564666748047,93.34319433054527,91.74899550161554,93.28989244541889,125642800,0.004300117093514633,87.12945289611817,80.54619232177734,0.019685628475352754
2020-07-10,92.95797729492188,93.01612951561695,91.78050018746696,92.39104305128085,90257200,0.0017493345137524763,87.70825958251953,81.01489135742187,0.015406158988767921
2020-07-13,92.52914428710938,96.8683794397454,92.31593673037001,94.26144459491981,191649200,-0.004613192114238607,88.2304931640625,81.44568069458008,0.015605936557328169
2020-07-14,94.06034851074219,94.25174434945905,90.97854722279762,91.91131912379288,170989200,0.01654834523144011,88.77852973937988,81.929951171875,0.015721577228696285
2020-07-15,94.70722961425781,96.18271360128323,93.5103660869661,95.93316555212387,153198000,0.006877298604116344,89.24879455566406,82.40739456176757,0.014991874507008006
2020-07-16,93.5418701171875,94.39711809164639,92.94343831225127,93.58063579856042,110577600,-0.012304863122032161,89.66672706604004,82.84026794433593,0.015442012457951433
2020-07-17,93.35289764404297,94.14757567538506,92.88044872986721,93.99252033438566,92186800,-0.002020191310135089,90.07351455688476,83.25452575683593,0.015487733463462144
2020-07-20,95.32020568847656,95.45830704424495,93.09607736485056,93.44011817142827,90318000,0.021073883018982276,90.60301666259765,83.69310089111327,0.015698094918801614
2020-07-21,94.00463104248047,96.18515083470295,93.75508296201137,96.11004463336359,103433200,-0.013801634569438836,90.95589752197266,84.07042770385742,0.015542254620747249
2020-07-22,94.26871490478516,94.94952104533722,93.61940634409747,93.7066235863698,89001600,0.0028092643881061363,91.22918930053712,84.42938919067383,0.014998213601747966
2020-07-23,89.97794342041016,94.0797418561393,89.16872914510222,94.00221048521436,197004400,-0.04551638885402054,91.36632080078125,84.71997955322266,0.018017446973706202
2020-07-24,89.75504302978516,90.09908386887433,86.39219558540321,88.17780532258647,185438800,-0.0024772781211893635,91.43440132141113,85.02433166503906,0.017828314666258973
2020-07-27,91.88225555419922,91.97432312790853,90.59333170366311,90.81622514062431,121214000,0.023700200597175813,91.7446403503418,85.36207000732422,0.01687232318027565
2020-07-28,90.37285614013672,91.63028980605597,90.3680058085899,91.45342276195278,103625600,-0.016427539843883565,91.88068046569825,85.67848770141602,0.01679108568199397
2020-07-29,92.10516357421875,92.28929873601002,90.81865739523712,90.85499791564365,90329200,0.019168448448678266,92.06675300598144,85.99442062377929,0.01718742336161053
2020-07-30,93.21965789794922,93.32383652649061,90.87196403764284,91.27899267505967,158130000,0.012100237168922723,92.31690826416016,86.34146255493164,0.0172962938129525
2020-07-31,102.97869110107422,103.12890351490226,97.7115189842411,99.7079111699714,374336800,0.10468857559859912,93.05501518249511,86.85417541503907,0.0285505162381659
2020-08-03,105.57350158691406,108.19012242087766,104.56077304212948,104.85877268635082,308151200,0.02519754774599936,93.80487174987793,87.4303172302246,0.028499310450490003
2020-08-04,106.27852630615234,107.36878610733102,105.04047188715032,105.76246881725352,173071600,0.006678046182430286,94.60403137207031,88.01067443847656,0.02838131708916604
2020-08-05,106.66378784179688,106.98359926980389,105.53476196568732,105.99994289677025,121776800,0.0036250176685244107,95.31730461120605,88.60920318603516,0.028183769596086528
2020-08-06,110.38519287109375,110.87944616652167,106.40695920907454,106.99569786453769,202428800,0.03488911377136206,96.19678192138672,89.27547332763672,0.028819919065104244
2020-08-07,107.87548828125,110.36333556331454,107.07937744727452,109.90702677912203,198045600,-0.0227358808239303,96.94265747070312,89.89087051391601,0.029656405302113546
2020-08-10,109.44342803955078,110.46041197638358,106.79538698699508,109.31964010708016,212403600,0.014534717601582425,97.78837165832519,90.53912902832032,0.029540951411174656
2020-08-11,106.18863677978516,109.20560587103985,105.92892793612076,108.70803922155287,187902400,-0.02973948566915685,98.39478607177735,91.10334533691406,0.03069512616102437
2020-08-12,109.71772766113281,109.97500693123462,107.0842483400898,107.27841885849969,165598000,0.03323416693507708,99.14531097412109,91.73092361450195,0.03127183255494077
2020-08-13,111.65946197509766,112.66188375277733,110.60849386446708,111.09635710424106,210082000,0.01769754401004331,100.0511905670166,92.38871139526367,0.030973115096621998
2020-08-14,111.5599365234375,111.64974056440289,109.75169319709691,111.48469489954057,165565200,-0.0008913302097259823,100.96154251098633,93.05807632446289,0.030952356855158857
2020-08-17,111.2686767578125,112.70556367842538,110.64247058340116,112.68129051352851,119561600,-0.0026107917833371186,101.75896606445312,93.67713363647461,0.030934901346619168
2020-08-18,112.19584655761719,112.62060097941455,110.68614768785797,111.02109807418744,105633600,0.00833271165633409,102.66852684020996,94.30523696899414,0.030498983824954924
2020-08-19,112.33662414550781,113.74923783578949,112.24196843606359,112.60361413274605,145538000,0.0012547486579044254,103.5719223022461,94.88513137817382,0.03051840497497809
2020-08-20,114.82933807373047,114.94341528440668,112.36090456064325,112.37789651709356,126907200,0.022189681657104776,104.8144920349121,95.47199722290038,0.027755488105267356
2020-08-21,120.74677276611328,121.22977689357654,115.77592935893642,115.78806223773633,338054800,0.051532428834374144,106.36407852172852,96.25929580688477,0.02881641210287888
2020-08-24,122.19092559814453,125.03314486284968,120.32686221834298,124.9481850882098,345937600,0.011960177476780798,107.87951202392578,97.06142486572266,0.028756250651535486
2020-08-25,121.18852233886719,121.53318353096768,119.4676607314497,121.06474178007431,211495600,-0.008203581848409858,109.4202953338623,97.8232029724121,0.028343037791909973
2020-08-26,122.83656311035156,123.29287194891076,121.43851175938384,122.50404222890556,163022400,0.013598983960511735,110.95686531066895,98.57389556884766,0.028328784209865194
2020-08-27,121.36813354492188,123.77102883487844,120.22493186903937,123.43850794155522,155552400,-0.011954336137771193,112.36428909301758,99.29759384155274,0.02895610154823907
2020-08-28,121.17151641845703,122.75887903183632,120.9482136928383,122.34140581995463,187630000,-0.001620006180552136,113.27393035888672,100.0166812133789,0.019619661996923866
2020-08-31,125.28071594238281,127.1836224608346,122.32928572568825,123.8632579117057,225702700,0.03391225632379613,114.25929107666016,100.82769226074218,0.02010434619099198
2020-09-01,130.2709197998047,130.87286738046265,126.72726136998487,128.89229051317534,151948100,0.0398321786388649,115.45891075134277,101.69417037963868,0.021255452111234686
2020-09-02,127.57197570800781,133.96028524180616,123.3001648971193,133.58164753272405,200119000,-0.020717932259513572,116.50432014465332,102.46955230712891,0.022335866497216805
2020-09-03,117.35844421386719,125.08654753719104,116.98951728236517,123.21278063679146,257599600,-0.0800609337392234,116.852982711792,103.07201492309571,0.029138083223195027
2020-09-04,117.43611907958984,120.09629366493147,107.65948471911047,116.57204769157234,332607200,0.0006618600497216853,117.33101425170898,103.65286865234376,0.02849280123456019
2020-09-08,109.53327178955078,115.52352252708134,109.39735093120817,110.63034940535363,231366600,-0.06729486083138592,117.33550643920898,104.12998458862305,0.0325802976708596
2020-09-09,113.90216064453125,115.66913897859283,111.90217621343139,113.84391097205425,176940500,0.039886408792522365,117.72118263244629,104.65498672485352,0.03289117772792412
2020-09-10,110.1837387084961,116.98952122909824,109.22258206036143,116.85360038621577,182274400,-0.032645754171772956,117.74448318481446,105.09098724365235,0.033111374613047
2020-09-11,108.73710632324219,111.87301005937896,106.79537228175572,111.2322342702672,180860300,-0.013129272996273422,117.59836540222167,105.50139831542968,0.03299789987189461
2020-09-14,111.999267578125,112.55266171822818,109.51384932182032,111.37791301404883,140150100,0.03000044203112595,117.62033195495606,105.97705261230469,0.03370866631782635
2020-09-15,112.17401885986328,115.36817345414228,110.30024450538139,114.88273976030895,184642000,0.0015602895047182042,117.6655990600586,106.4090055847168,0.03369970544561472
2020-09-16,108.86335754394531,112.62061700186764,108.77598303445264,111.8730523722857,154679000,-0.029513619549050074,117.498974609375,106.78036605834961,0.03432047465708394
2020-09-17,107.12549591064453,108.9313097079175,105.54298485481058,106.52356291630672,178011000,-0.01596369680770915,117.23841819763183,107.07490951538085,0.034478185381446966
2020-09-18,103.72746276855469,107.64976770036112,102.99931226553164,107.18375552641913,287104900,-0.03172011586227996,116.68332443237304,107.29354583740235,0.034611164035783876
2020-09-21,106.87308502197266,106.97988102839547,100.09642732020315,101.49447874455225,195713800,0.030325838205806033,115.98964004516601,107.57184799194336,0.03309610981564493
2020-09-22,108.55267333984375,109.5720869949024,105.97988085188311,109.3973305799532,183055400,0.015715727842288585,115.30772743225097,107.89231857299805,0.03321116572459986
2020-09-23,103.99931335449219,108.84393936425928,103.65950385577868,108.36821643604246,150718700,-0.04194608797055088,114.44826698303223,108.09109786987305,0.03420506119195507
2020-09-24,105.06725311279297,107.03811241012444,101.94105943821374,102.10610509006938,167743300,0.010268719319911357,113.5598014831543,108.29829833984375,0.03410719694913662
2020-09-25,109.00898742675781,109.16432976181966,104.53328824582925,105.27114952311253,149981400,0.03751629739223561,112.9418441772461,108.60764068603515,0.03551077397896503
2020-09-28,111.61090087890625,111.96041368995603,109.49440992627346,111.65944720543573,137672400,0.02386879755118021,112.46381340026855,108.97280075073242,0.03608168248201224
